经度,纬度,区域,存量,日期,套均价,供应套数,供应面积,成交均价,成交套数,成交金额,成交面积,项目名称
120.8901,32.01722,崇川区,2352,2014-06-01 00:00:00,0,16,2352,0,0,0,0,天龙逸园
120.8901,32.01722,崇川区,-90,2014-05-01 00:00:00,994033,0,0,11013,1,994033,90,天龙逸园
120.8901,32.01722,崇川区,-114,2014-04-01 00:00:00,1192050,0,0,10463,1,1192050,114,天龙逸园
120.8901,32.01722,崇川区,-2182,2013-12-01 00:00:00,1557549,0,0,12850,18,28035873,2182,天龙逸园
120.8901,32.01722,崇川区,24603,2013-11-01 00:00:00,0,238,24603,0,0,0,0,天龙逸园
120.8324,32.03619,港闸区,-332,2017-02-01 00:00:00,1203782,0,0,10891,3,3611347,332,万达广场
120.8324,32.03619,港闸区,-91,2016-11-01 00:00:00,775795,0,0,8544,1,775795,91,万达广场
120.8324,32.03619,港闸区,-1300,2016-10-01 00:00:00,1044174,0,0,8833,11,11485916,1300,万达广场
120.8324,32.03619,港闸区,-1721,2016-09-01 00:00:00,954533,0,0,8322,15,14317990,1721,万达广场
120.8324,32.03619,港闸区,-442,2016-08-01 00:00:00,880003,0,0,7973,4,3520010,442,万达广场
120.8324,32.03619,港闸区,-226,2016-07-01 00:00:00,917340,0,0,8112,2,1834680,226,万达广场
120.8324,32.03619,港闸区,-927,2016-06-01 00:00:00,961021,0,0,8290,8,7688165,927,万达广场
120.8324,32.03619,港闸区,-1089,2016-05-01 00:00:00,815969,0,0,8240,11,8975659,1089,万达广场
120.8324,32.03619,港闸区,-1820,2016-04-01 00:00:00,941186,0,0,8275,16,15058974,1820,万达广场
120.8324,32.03619,港闸区,-13762,2016-03-01 00:00:00,932664,0,0,8065,119,110987056,13762,万达广场
120.8324,32.03619,港闸区,-967,2016-02-01 00:00:00,804191,0,0,7485,9,7237720,967,万达广场
120.8324,32.03619,港闸区,-3352,2016-01-01 00:00:00,791342,0,0,7318,31,24531587,3352,万达广场
120.8324,32.03619,港闸区,-5565,2015-12-01 00:00:00,792300,0,0,7403,52,41199624,5565,万达广场
120.8324,32.03619,港闸区,-7165,2015-11-01 00:00:00,839376,0,0,7498,64,53720057,7165,万达广场
120.8324,32.03619,港闸区,-10694,2015-10-01 00:00:00,813844,0,0,7306,96,78128987,10694,万达广场
120.8324,32.03619,港闸区,-7622,2015-09-01 00:00:00,805769,0,0,7188,68,54792326,7622,万达广场
120.8324,32.03619,港闸区,-6091,2015-08-01 00:00:00,797718,0,0,7334,56,44672183,6091,万达广场
120.8324,32.03619,港闸区,-7533,2015-07-01 00:00:00,840742,0,0,7367,66,55488957,7533,万达广场
120.8324,32.03619,港闸区,-7102,2015-06-01 00:00:00,834692,0,0,7404,63,52585583,7102,万达广场
120.8324,32.03619,港闸区,39357,2015-05-01 00:00:00,854721,410,46668,7365,63,53847415,7311,万达广场
120.8324,32.03619,港闸区,-6086,2015-04-01 00:00:00,829060,0,0,7357,54,44769222,6086,万达广场
120.8324,32.03619,港闸区,15466,2015-03-01 00:00:00,847826,166,20521,7547,45,38152179,5055,万达广场
